path,expected_class,predicted_class,confidence,is_uncertain
data\external_test_realwaste\cardboard\Cardboard_440.jpg,cardboard,metal,0.786681,False
data\external_test_realwaste\cardboard\Cardboard_442.jpg,cardboard,paper,0.997697,False
data\external_test_realwaste\cardboard\Cardboard_45.jpg,cardboard,trash,0.696539,False
data\external_test_realwaste\cardboard\Cardboard_450.jpg,cardboard,paper,0.822858,False
data\external_test_realwaste\cardboard\Cardboard_451.jpg,cardboard,paper,0.538015,True
data\external_test_realwaste\cardboard\Cardboard_452.jpg,cardboard,paper,0.904421,False
data\external_test_realwaste\cardboard\Cardboard_453.jpg,cardboard,paper,0.956174,False
data\external_test_realwaste\cardboard\Cardboard_46.jpg,cardboard,trash,0.858511,False
data\external_test_realwaste\cardboard\Cardboard_461.jpg,cardboard,trash,0.608294,False
data\external_test_realwaste\cardboard\Cardboard_47.jpg,cardboard,paper,0.953938,False
data\external_test_realwaste\cardboard\Cardboard_48.jpg,cardboard,paper,0.566658,True
data\external_test_realwaste\cardboard\Cardboard_5.jpg,cardboard,trash,0.380086,True
data\external_test_realwaste\cardboard\Cardboard_50.jpg,cardboard,paper,0.818566,False
data\external_test_realwaste\cardboard\Cardboard_52.jpg,cardboard,trash,0.628305,False
data\external_test_realwaste\cardboard\Cardboard_53.jpg,cardboard,trash,0.532858,True
data\external_test_realwaste\cardboard\Cardboard_54.jpg,cardboard,paper,0.918564,False
data\external_test_realwaste\cardboard\Cardboard_56.jpg,cardboard,paper,0.97255,False
data\external_test_realwaste\cardboard\Cardboard_57.jpg,cardboard,paper,0.383103,True
data\external_test_realwaste\cardboard\Cardboard_58.jpg,cardboard,paper,0.98174,False
data\external_test_realwaste\cardboard\Cardboard_59.jpg,cardboard,paper,0.992974,False
data\external_test_realwaste\cardboard\Cardboard_6.jpg,cardboard,paper,0.982356,False
data\external_test_realwaste\cardboard\Cardboard_60.jpg,cardboard,paper,0.845503,False
data\external_test_realwaste\cardboard\Cardboard_61.jpg,cardboard,paper,0.957324,False
data\external_test_realwaste\cardboard\Cardboard_62.jpg,cardboard,paper,0.996456,False
data\external_test_realwaste\cardboard\Cardboard_63.jpg,cardboard,paper,0.984249,False
data\external_test_realwaste\cardboard\Cardboard_64.jpg,cardboard,trash,0.628696,False
data\external_test_realwaste\cardboard\Cardboard_65.jpg,cardboard,trash,0.743462,False
data\external_test_realwaste\cardboard\Cardboard_66.jpg,cardboard,trash,0.614074,False
data\external_test_realwaste\cardboard\Cardboard_67.jpg,cardboard,paper,0.957294,False
data\external_test_realwaste\cardboard\Cardboard_68.jpg,cardboard,paper,0.71504,False
data\external_test_realwaste\cardboard\Cardboard_69.jpg,cardboard,trash,0.787552,False
data\external_test_realwaste\cardboard\Cardboard_70.jpg,cardboard,trash,0.922001,False
data\external_test_realwaste\cardboard\Cardboard_71.jpg,cardboard,trash,0.49473,True
data\external_test_realwaste\cardboard\Cardboard_72.jpg,cardboard,trash,0.558244,True
data\external_test_realwaste\cardboard\Cardboard_73.jpg,cardboard,trash,0.927383,False
data\external_test_realwaste\cardboard\Cardboard_74.jpg,cardboard,trash,0.624556,False
data\external_test_realwaste\cardboard\Cardboard_75.jpg,cardboard,trash,0.987456,False
data\external_test_realwaste\cardboard\Cardboard_76.jpg,cardboard,trash,0.686,False
data\external_test_realwaste\cardboard\Cardboard_77.jpg,cardboard,trash,0.478414,True
data\external_test_realwaste\cardboard\Cardboard_8.jpg,cardboard,paper,0.999421,False
data\external_test_realwaste\cardboard\Cardboard_82.jpg,cardboard,trash,0.8404,False
data\external_test_realwaste\cardboard\Cardboard_83.jpg,cardboard,trash,0.970765,False
data\external_test_realwaste\cardboard\Cardboard_84.jpg,cardboard,trash,0.950708,False
data\external_test_realwaste\cardboard\Cardboard_85.jpg,cardboard,trash,0.922226,False
data\external_test_realwaste\cardboard\Cardboard_86.jpg,cardboard,trash,0.696457,False
data\external_test_realwaste\cardboard\Cardboard_87.jpg,cardboard,paper,0.664592,False
data\external_test_realwaste\cardboard\Cardboard_88.jpg,cardboard,trash,0.92651,False
data\external_test_realwaste\cardboard\Cardboard_89.jpg,cardboard,trash,0.959978,False
data\external_test_realwaste\cardboard\Cardboard_9.jpg,cardboard,paper,0.994853,False
data\external_test_realwaste\cardboard\Cardboard_90.jpg,cardboard,trash,0.902751,False
data\external_test_realwaste\cardboard\Cardboard_91.jpg,cardboard,trash,0.708521,False
data\external_test_realwaste\cardboard\Cardboard_92.jpg,cardboard,trash,0.904302,False
data\external_test_realwaste\cardboard\Cardboard_94.jpg,cardboard,trash,0.797619,False
data\external_test_realwaste\cardboard\Cardboard_95.jpg,cardboard,trash,0.716897,False
data\external_test_realwaste\cardboard\Cardboard_96.jpg,cardboard,trash,0.881085,False
data\external_test_realwaste\cardboard\Cardboard_97.jpg,cardboard,trash,0.858005,False
data\external_test_realwaste\cardboard\Cardboard_98.jpg,cardboard,trash,0.932813,False
data\external_test_realwaste\glass\Glass_1.jpg,glass,cardboard,0.774325,False
data\external_test_realwaste\glass\Glass_10.jpg,glass,cardboard,0.840755,False
data\external_test_realwaste\glass\Glass_100.jpg,glass,trash,0.527161,True
data\external_test_realwaste\glass\Glass_102.jpg,glass,metal,0.795259,False
data\external_test_realwaste\glass\Glass_103.jpg,glass,metal,0.444777,True
data\external_test_realwaste\glass\Glass_104.jpg,glass,plastic,0.447793,True
data\external_test_realwaste\glass\Glass_105.jpg,glass,trash,0.767359,False
data\external_test_realwaste\glass\Glass_106.jpg,glass,trash,0.755846,False
data\external_test_realwaste\glass\Glass_107.jpg,glass,trash,0.412816,True
data\external_test_realwaste\glass\Glass_108.jpg,glass,plastic,0.970993,False
data\external_test_realwaste\glass\Glass_109.jpg,glass,metal,0.903621,False
data\external_test_realwaste\glass\Glass_11.jpg,glass,trash,0.699148,False
data\external_test_realwaste\glass\Glass_111.jpg,glass,trash,0.819421,False
data\external_test_realwaste\glass\Glass_113.jpg,glass,cardboard,0.6217,False
data\external_test_realwaste\glass\Glass_114.jpg,glass,cardboard,0.560794,True
data\external_test_realwaste\glass\Glass_115.jpg,glass,trash,0.614307,False
data\external_test_realwaste\glass\Glass_116.jpg,glass,metal,0.880662,False
data\external_test_realwaste\glass\Glass_117.jpg,glass,plastic,0.670907,False
data\external_test_realwaste\glass\Glass_119.jpg,glass,trash,0.973455,False
data\external_test_realwaste\glass\Glass_12.jpg,glass,cardboard,0.624143,False
data\external_test_realwaste\glass\Glass_120.jpg,glass,trash,0.619452,False
data\external_test_realwaste\glass\Glass_121.jpg,glass,trash,0.779699,False
data\external_test_realwaste\glass\Glass_122.jpg,glass,plastic,0.646624,False
data\external_test_realwaste\glass\Glass_124.jpg,glass,trash,0.535241,True
data\external_test_realwaste\glass\Glass_125.jpg,glass,plastic,0.884612,False
data\external_test_realwaste\glass\Glass_126.jpg,glass,plastic,0.998208,False
data\external_test_realwaste\glass\Glass_127.jpg,glass,trash,0.870088,False
data\external_test_realwaste\glass\Glass_128.jpg,glass,trash,0.743908,False
data\external_test_realwaste\glass\Glass_129.jpg,glass,cardboard,0.754376,False
data\external_test_realwaste\glass\Glass_13.jpg,glass,trash,0.884804,False
data\external_test_realwaste\glass\Glass_130.jpg,glass,cardboard,0.467236,True
data\external_test_realwaste\glass\Glass_132.jpg,glass,trash,0.889359,False
data\external_test_realwaste\glass\Glass_133.jpg,glass,cardboard,0.841626,False
data\external_test_realwaste\glass\Glass_134.jpg,glass,trash,0.625111,False
data\external_test_realwaste\glass\Glass_135.jpg,glass,cardboard,0.465445,True
data\external_test_realwaste\glass\Glass_136.jpg,glass,trash,0.392714,True
data\external_test_realwaste\glass\Glass_137.jpg,glass,plastic,0.665482,False
data\external_test_realwaste\glass\Glass_138.jpg,glass,trash,0.671362,False
data\external_test_realwaste\glass\Glass_139.jpg,glass,plastic,0.562354,True
data\external_test_realwaste\glass\Glass_14.jpg,glass,cardboard,0.504679,True
data\external_test_realwaste\glass\Glass_140.jpg,glass,paper,0.599534,True
data\external_test_realwaste\glass\Glass_141.jpg,glass,trash,0.487272,True
data\external_test_realwaste\glass\Glass_142.jpg,glass,cardboard,0.893689,False
data\external_test_realwaste\glass\Glass_143.jpg,glass,cardboard,0.69183,False
data\external_test_realwaste\glass\Glass_144.jpg,glass,trash,0.429879,True
data\external_test_realwaste\glass\Glass_145.jpg,glass,trash,0.703189,False
data\external_test_realwaste\glass\Glass_146.jpg,glass,trash,0.941721,False
data\external_test_realwaste\glass\Glass_147.jpg,glass,paper,0.529665,True
data\external_test_realwaste\glass\Glass_148.jpg,glass,paper,0.868029,False
data\external_test_realwaste\glass\Glass_150.jpg,glass,plastic,0.585848,True
data\external_test_realwaste\glass\Glass_151.jpg,glass,trash,0.537824,True
data\external_test_realwaste\glass\Glass_154.jpg,glass,plastic,0.834224,False
data\external_test_realwaste\glass\Glass_155.jpg,glass,plastic,0.995775,False
data\external_test_realwaste\glass\Glass_156.jpg,glass,paper,0.944824,False
data\external_test_realwaste\glass\Glass_157.jpg,glass,trash,0.865507,False
data\external_test_realwaste\glass\Glass_158.jpg,glass,plastic,0.695023,False
data\external_test_realwaste\glass\Glass_159.jpg,glass,paper,0.794087,False
data\external_test_realwaste\glass\Glass_16.jpg,glass,paper,0.628322,False
data\external_test_realwaste\glass\Glass_160.jpg,glass,trash,0.864477,False
data\external_test_realwaste\glass\Glass_161.jpg,glass,plastic,0.875934,False
data\external_test_realwaste\glass\Glass_162.jpg,glass,cardboard,0.608125,False
data\external_test_realwaste\glass\Glass_163.jpg,glass,plastic,0.910298,False
data\external_test_realwaste\glass\Glass_164.jpg,glass,plastic,0.961447,False
data\external_test_realwaste\glass\Glass_165.jpg,glass,paper,0.512722,True
data\external_test_realwaste\glass\Glass_166.jpg,glass,trash,0.664371,False
data\external_test_realwaste\glass\Glass_167.jpg,glass,trash,0.464674,True
data\external_test_realwaste\glass\Glass_168.jpg,glass,trash,0.961449,False
data\external_test_realwaste\glass\Glass_169.jpg,glass,plastic,0.473688,True
data\external_test_realwaste\glass\Glass_17.jpg,glass,cardboard,0.748835,False
data\external_test_realwaste\glass\Glass_170.jpg,glass,metal,0.433631,True
data\external_test_realwaste\glass\Glass_171.jpg,glass,plastic,0.771781,False
data\external_test_realwaste\glass\Glass_172.jpg,glass,plastic,0.933403,False
data\external_test_realwaste\glass\Glass_173.jpg,glass,plastic,0.475849,True
data\external_test_realwaste\glass\Glass_174.jpg,glass,plastic,0.837189,False
data\external_test_realwaste\glass\Glass_175.jpg,glass,metal,0.945641,False
data\external_test_realwaste\glass\Glass_176.jpg,glass,plastic,0.346758,True
data\external_test_realwaste\glass\Glass_177.jpg,glass,trash,0.939596,False
data\external_test_realwaste\glass\Glass_178.jpg,glass,trash,0.92453,False
data\external_test_realwaste\glass\Glass_179.jpg,glass,trash,0.896806,False
data\external_test_realwaste\glass\Glass_18.jpg,glass,paper,0.603561,False
data\external_test_realwaste\glass\Glass_180.jpg,glass,plastic,0.944819,False
data\external_test_realwaste\glass\Glass_181.jpg,glass,plastic,0.921648,False
data\external_test_realwaste\glass\Glass_182.jpg,glass,metal,0.977946,False
data\external_test_realwaste\glass\Glass_183.jpg,glass,metal,0.85024,False
data\external_test_realwaste\glass\Glass_184.jpg,glass,plastic,0.430448,True
data\external_test_realwaste\glass\Glass_185.jpg,glass,plastic,0.717353,False
data\external_test_realwaste\glass\Glass_186.jpg,glass,metal,0.467301,True
data\external_test_realwaste\glass\Glass_187.jpg,glass,plastic,0.961996,False
data\external_test_realwaste\glass\Glass_189.jpg,glass,metal,0.521242,True
data\external_test_realwaste\glass\Glass_19.jpg,glass,paper,0.811027,False
data\external_test_realwaste\glass\Glass_192.jpg,glass,plastic,0.974366,False
data\external_test_realwaste\glass\Glass_193.jpg,glass,plastic,0.944886,False
data\external_test_realwaste\glass\Glass_194.jpg,glass,trash,0.930196,False
data\external_test_realwaste\glass\Glass_195.jpg,glass,trash,0.941935,False
data\external_test_realwaste\glass\Glass_196.jpg,glass,plastic,0.446733,True
data\external_test_realwaste\glass\Glass_197.jpg,glass,trash,0.467934,True
data\external_test_realwaste\glass\Glass_198.jpg,glass,trash,0.934173,False
data\external_test_realwaste\glass\Glass_199.jpg,glass,trash,0.509608,True
data\external_test_realwaste\glass\Glass_20.jpg,glass,cardboard,0.714261,False
data\external_test_realwaste\glass\Glass_200.jpg,glass,paper,0.950069,False
data\external_test_realwaste\glass\Glass_202.jpg,glass,trash,0.799284,False
data\external_test_realwaste\glass\Glass_203.jpg,glass,trash,0.799964,False
data\external_test_realwaste\glass\Glass_204.jpg,glass,trash,0.725372,False
data\external_test_realwaste\glass\Glass_205.jpg,glass,trash,0.729042,False
data\external_test_realwaste\glass\Glass_206.jpg,glass,trash,0.964499,False
data\external_test_realwaste\glass\Glass_207.jpg,glass,paper,0.775363,False
data\external_test_realwaste\glass\Glass_208.jpg,glass,trash,0.431354,True
data\external_test_realwaste\glass\Glass_209.jpg,glass,trash,0.622279,False
data\external_test_realwaste\glass\Glass_21.jpg,glass,cardboard,0.682228,False
data\external_test_realwaste\glass\Glass_210.jpg,glass,paper,0.662292,False
data\external_test_realwaste\glass\Glass_211.jpg,glass,plastic,0.764714,False
data\external_test_realwaste\glass\Glass_212.jpg,glass,plastic,0.984047,False
data\external_test_realwaste\glass\Glass_213.jpg,glass,trash,0.592472,True
data\external_test_realwaste\glass\Glass_214.jpg,glass,trash,0.969683,False
data\external_test_realwaste\glass\Glass_215.jpg,glass,trash,0.910801,False
data\external_test_realwaste\glass\Glass_216.jpg,glass,trash,0.588019,True
data\external_test_realwaste\glass\Glass_217.jpg,glass,trash,0.906638,False
data\external_test_realwaste\glass\Glass_218.jpg,glass,paper,0.579958,True
data\external_test_realwaste\glass\Glass_219.jpg,glass,trash,0.566491,True
data\external_test_realwaste\glass\Glass_22.jpg,glass,trash,0.530885,True
data\external_test_realwaste\glass\Glass_220.jpg,glass,trash,0.544656,True
data\external_test_realwaste\glass\Glass_221.jpg,glass,trash,0.950931,False
data\external_test_realwaste\glass\Glass_222.jpg,glass,paper,0.743646,False
data\external_test_realwaste\glass\Glass_223.jpg,glass,cardboard,0.902804,False
data\external_test_realwaste\glass\Glass_224.jpg,glass,cardboard,0.360093,True
data\external_test_realwaste\glass\Glass_225.jpg,glass,paper,0.638181,False
data\external_test_realwaste\glass\Glass_226.jpg,glass,trash,0.865509,False
data\external_test_realwaste\glass\Glass_227.jpg,glass,trash,0.791512,False
data\external_test_realwaste\glass\Glass_228.jpg,glass,paper,0.993094,False
data\external_test_realwaste\glass\Glass_229.jpg,glass,paper,0.560649,True
data\external_test_realwaste\glass\Glass_23.jpg,glass,paper,0.566283,True
data\external_test_realwaste\glass\Glass_230.jpg,glass,trash,0.750638,False
data\external_test_realwaste\glass\Glass_231.jpg,glass,trash,0.536711,True
data\external_test_realwaste\glass\Glass_232.jpg,glass,trash,0.513822,True
data\external_test_realwaste\glass\Glass_233.jpg,glass,paper,0.532433,True
data\external_test_realwaste\glass\Glass_234.jpg,glass,trash,0.550979,True
data\external_test_realwaste\glass\Glass_235.jpg,glass,cardboard,0.414745,True
data\external_test_realwaste\glass\Glass_236.jpg,glass,trash,0.602682,False
data\external_test_realwaste\glass\Glass_237.jpg,glass,metal,0.636341,False
data\external_test_realwaste\glass\Glass_238.jpg,glass,metal,0.888556,False
data\external_test_realwaste\glass\Glass_239.jpg,glass,plastic,0.554636,True
data\external_test_realwaste\glass\Glass_240.jpg,glass,trash,0.940408,False
data\external_test_realwaste\glass\Glass_241.jpg,glass,metal,0.606981,False
data\external_test_realwaste\glass\Glass_242.jpg,glass,trash,0.684203,False
data\external_test_realwaste\glass\Glass_243.jpg,glass,metal,0.912822,False
data\external_test_realwaste\glass\Glass_244.jpg,glass,trash,0.970573,False
data\external_test_realwaste\glass\Glass_245.jpg,glass,trash,0.746974,False
data\external_test_realwaste\glass\Glass_246.jpg,glass,plastic,0.456598,True
data\external_test_realwaste\glass\Glass_247.jpg,glass,trash,0.607346,False
data\external_test_realwaste\glass\Glass_248.jpg,glass,paper,0.398901,True
data\external_test_realwaste\glass\Glass_249.jpg,glass,metal,0.417937,True
data\external_test_realwaste\glass\Glass_25.jpg,glass,cardboard,0.588978,True
