path,expected_class,predicted_class,confidence,is_uncertain
data\external_test_realwaste\paper\Paper_86.jpg,paper,trash,0.51561,True
data\external_test_realwaste\paper\Paper_88.jpg,paper,trash,0.759049,False
data\external_test_realwaste\paper\Paper_9.jpg,paper,trash,0.823203,False
data\external_test_realwaste\paper\Paper_92.jpg,paper,trash,0.816229,False
data\external_test_realwaste\paper\Paper_94.jpg,paper,plastic,0.678843,False
data\external_test_realwaste\paper\Paper_96.jpg,paper,trash,0.970662,False
data\external_test_realwaste\paper\Paper_97.jpg,paper,trash,0.673465,False
data\external_test_realwaste\paper\Paper_99.jpg,paper,trash,0.98489,False
data\external_test_realwaste\plastic\Plastic_102.jpg,plastic,metal,0.646125,False
data\external_test_realwaste\plastic\Plastic_103.jpg,plastic,trash,0.976363,False
data\external_test_realwaste\plastic\Plastic_104.jpg,plastic,metal,0.62253,False
data\external_test_realwaste\plastic\Plastic_108.jpg,plastic,trash,0.880186,False
data\external_test_realwaste\plastic\Plastic_109.jpg,plastic,trash,0.969407,False
data\external_test_realwaste\plastic\Plastic_110.jpg,plastic,trash,0.990086,False
data\external_test_realwaste\plastic\Plastic_111.jpg,plastic,trash,0.613972,False
data\external_test_realwaste\plastic\Plastic_114.jpg,plastic,trash,0.854137,False
data\external_test_realwaste\plastic\Plastic_115.jpg,plastic,trash,0.571054,True
data\external_test_realwaste\plastic\Plastic_117.jpg,plastic,trash,0.999403,False
data\external_test_realwaste\plastic\Plastic_118.jpg,plastic,trash,0.68188,False
data\external_test_realwaste\plastic\Plastic_119.jpg,plastic,trash,0.989467,False
data\external_test_realwaste\plastic\Plastic_121.jpg,plastic,trash,0.400706,True
data\external_test_realwaste\plastic\Plastic_122.jpg,plastic,trash,0.999359,False
data\external_test_realwaste\plastic\Plastic_123.jpg,plastic,trash,0.783722,False
data\external_test_realwaste\plastic\Plastic_124.jpg,plastic,trash,0.913767,False
data\external_test_realwaste\plastic\Plastic_126.jpg,plastic,metal,0.757091,False
data\external_test_realwaste\plastic\Plastic_128.jpg,plastic,metal,0.622567,False
data\external_test_realwaste\plastic\Plastic_129.jpg,plastic,trash,0.490169,True
data\external_test_realwaste\plastic\Plastic_130.jpg,plastic,trash,0.82542,False
data\external_test_realwaste\plastic\Plastic_131.jpg,plastic,metal,0.484234,True
data\external_test_realwaste\plastic\Plastic_132.jpg,plastic,trash,0.841115,False
data\external_test_realwaste\plastic\Plastic_133.jpg,plastic,trash,0.981989,False
data\external_test_realwaste\plastic\Plastic_134.jpg,plastic,trash,0.953835,False
data\external_test_realwaste\plastic\Plastic_137.jpg,plastic,metal,0.805874,False
data\external_test_realwaste\plastic\Plastic_138.jpg,plastic,metal,0.954616,False
data\external_test_realwaste\plastic\Plastic_139.jpg,plastic,trash,0.869769,False
data\external_test_realwaste\plastic\Plastic_140.jpg,plastic,trash,0.783002,False
data\external_test_realwaste\plastic\Plastic_141.jpg,plastic,trash,0.987416,False
data\external_test_realwaste\plastic\Plastic_143.jpg,plastic,metal,0.91805,False
data\external_test_realwaste\plastic\Plastic_144.jpg,plastic,metal,0.964971,False
data\external_test_realwaste\plastic\Plastic_145.jpg,plastic,cardboard,0.787437,False
data\external_test_realwaste\plastic\Plastic_149.jpg,plastic,glass,0.54989,True
data\external_test_realwaste\plastic\Plastic_150.jpg,plastic,trash,0.605139,False
data\external_test_realwaste\plastic\Plastic_151.jpg,plastic,trash,0.995579,False
data\external_test_realwaste\plastic\Plastic_155.jpg,plastic,trash,0.946857,False
data\external_test_realwaste\plastic\Plastic_156.jpg,plastic,trash,0.998593,False
data\external_test_realwaste\plastic\Plastic_158.jpg,plastic,trash,0.995271,False
data\external_test_realwaste\plastic\Plastic_159.jpg,plastic,trash,0.998293,False
data\external_test_realwaste\plastic\Plastic_16.jpg,plastic,trash,0.561384,True
data\external_test_realwaste\plastic\Plastic_160.jpg,plastic,trash,0.988647,False
data\external_test_realwaste\plastic\Plastic_161.jpg,plastic,metal,0.997421,False
data\external_test_realwaste\plastic\Plastic_162.jpg,plastic,metal,0.981838,False
data\external_test_realwaste\plastic\Plastic_164.jpg,plastic,trash,0.996076,False
data\external_test_realwaste\plastic\Plastic_165.jpg,plastic,trash,0.990876,False
data\external_test_realwaste\plastic\Plastic_166.jpg,plastic,trash,0.999985,False
data\external_test_realwaste\plastic\Plastic_167.jpg,plastic,trash,0.873185,False
data\external_test_realwaste\plastic\Plastic_169.jpg,plastic,trash,0.996651,False
data\external_test_realwaste\plastic\Plastic_170.jpg,plastic,trash,0.985216,False
data\external_test_realwaste\plastic\Plastic_171.jpg,plastic,metal,0.844316,False
data\external_test_realwaste\plastic\Plastic_172.jpg,plastic,trash,0.986364,False
data\external_test_realwaste\plastic\Plastic_173.jpg,plastic,trash,0.560126,True
data\external_test_realwaste\plastic\Plastic_175.jpg,plastic,trash,0.99947,False
data\external_test_realwaste\plastic\Plastic_176.jpg,plastic,trash,0.988962,False
data\external_test_realwaste\plastic\Plastic_177.jpg,plastic,trash,0.886796,False
data\external_test_realwaste\plastic\Plastic_18.jpg,plastic,trash,0.692712,False
data\external_test_realwaste\plastic\Plastic_182.jpg,plastic,trash,0.695535,False
data\external_test_realwaste\plastic\Plastic_184.jpg,plastic,trash,0.99959,False
data\external_test_realwaste\plastic\Plastic_186.jpg,plastic,metal,0.803385,False
data\external_test_realwaste\plastic\Plastic_187.jpg,plastic,trash,0.99998,False
data\external_test_realwaste\plastic\Plastic_188.jpg,plastic,trash,0.996925,False
data\external_test_realwaste\plastic\Plastic_189.jpg,plastic,trash,0.934789,False
data\external_test_realwaste\plastic\Plastic_19.jpg,plastic,trash,0.765886,False
data\external_test_realwaste\plastic\Plastic_191.jpg,plastic,trash,0.995375,False
data\external_test_realwaste\plastic\Plastic_192.jpg,plastic,trash,0.516782,True
data\external_test_realwaste\plastic\Plastic_193.jpg,plastic,trash,0.999622,False
data\external_test_realwaste\plastic\Plastic_194.jpg,plastic,trash,0.99944,False
data\external_test_realwaste\plastic\Plastic_197.jpg,plastic,metal,0.987999,False
data\external_test_realwaste\plastic\Plastic_198.jpg,plastic,trash,0.990706,False
data\external_test_realwaste\plastic\Plastic_199.jpg,plastic,trash,0.98537,False
data\external_test_realwaste\plastic\Plastic_20.jpg,plastic,trash,0.99705,False
data\external_test_realwaste\plastic\Plastic_200.jpg,plastic,metal,0.992018,False
data\external_test_realwaste\plastic\Plastic_202.jpg,plastic,trash,0.962404,False
data\external_test_realwaste\plastic\Plastic_203.jpg,plastic,trash,0.995905,False
data\external_test_realwaste\plastic\Plastic_204.jpg,plastic,trash,0.518099,True
data\external_test_realwaste\plastic\Plastic_205.jpg,plastic,metal,0.798431,False
data\external_test_realwaste\plastic\Plastic_209.jpg,plastic,trash,0.842522,False
data\external_test_realwaste\plastic\Plastic_210.jpg,plastic,trash,0.903054,False
data\external_test_realwaste\plastic\Plastic_211.jpg,plastic,trash,0.979377,False
data\external_test_realwaste\plastic\Plastic_212.jpg,plastic,metal,0.8666,False
data\external_test_realwaste\plastic\Plastic_213.jpg,plastic,trash,0.965264,False
data\external_test_realwaste\plastic\Plastic_214.jpg,plastic,metal,0.976018,False
data\external_test_realwaste\plastic\Plastic_216.jpg,plastic,trash,0.628087,False
data\external_test_realwaste\plastic\Plastic_218.jpg,plastic,trash,0.501971,True
data\external_test_realwaste\plastic\Plastic_219.jpg,plastic,trash,0.999665,False
data\external_test_realwaste\plastic\Plastic_22.jpg,plastic,metal,0.316422,True
data\external_test_realwaste\plastic\Plastic_220.jpg,plastic,trash,0.49041,True
data\external_test_realwaste\plastic\Plastic_221.jpg,plastic,trash,0.958221,False
data\external_test_realwaste\plastic\Plastic_224.jpg,plastic,glass,0.81712,False
data\external_test_realwaste\plastic\Plastic_225.jpg,plastic,trash,0.954494,False
data\external_test_realwaste\plastic\Plastic_226.jpg,plastic,trash,0.80908,False
data\external_test_realwaste\plastic\Plastic_228.jpg,plastic,trash,0.761993,False
data\external_test_realwaste\plastic\Plastic_229.jpg,plastic,trash,0.392258,True
data\external_test_realwaste\plastic\Plastic_230.jpg,plastic,trash,0.791413,False
data\external_test_realwaste\plastic\Plastic_232.jpg,plastic,trash,0.9089,False
data\external_test_realwaste\plastic\Plastic_233.jpg,plastic,trash,0.983551,False
data\external_test_realwaste\plastic\Plastic_235.jpg,plastic,trash,0.626486,False
data\external_test_realwaste\plastic\Plastic_237.jpg,plastic,trash,0.657196,False
data\external_test_realwaste\plastic\Plastic_24.jpg,plastic,metal,0.495137,True
data\external_test_realwaste\plastic\Plastic_240.jpg,plastic,metal,0.594115,True
data\external_test_realwaste\plastic\Plastic_241.jpg,plastic,paper,0.948022,False
data\external_test_realwaste\plastic\Plastic_242.jpg,plastic,metal,0.99359,False
data\external_test_realwaste\plastic\Plastic_246.jpg,plastic,trash,0.712631,False
data\external_test_realwaste\plastic\Plastic_247.jpg,plastic,trash,0.596079,True
data\external_test_realwaste\plastic\Plastic_248.jpg,plastic,trash,0.998436,False
data\external_test_realwaste\plastic\Plastic_249.jpg,plastic,trash,0.629164,False
data\external_test_realwaste\plastic\Plastic_252.jpg,plastic,trash,0.836456,False
data\external_test_realwaste\plastic\Plastic_253.jpg,plastic,trash,0.947139,False
data\external_test_realwaste\plastic\Plastic_254.jpg,plastic,trash,0.511523,True
data\external_test_realwaste\plastic\Plastic_255.jpg,plastic,trash,0.482767,True
data\external_test_realwaste\plastic\Plastic_256.jpg,plastic,trash,0.948796,False
data\external_test_realwaste\plastic\Plastic_259.jpg,plastic,trash,0.95901,False
data\external_test_realwaste\plastic\Plastic_26.jpg,plastic,trash,0.99347,False
data\external_test_realwaste\plastic\Plastic_260.jpg,plastic,trash,0.999684,False
data\external_test_realwaste\plastic\Plastic_261.jpg,plastic,trash,0.970127,False
data\external_test_realwaste\plastic\Plastic_262.jpg,plastic,trash,0.825431,False
data\external_test_realwaste\plastic\Plastic_263.jpg,plastic,trash,0.782739,False
data\external_test_realwaste\plastic\Plastic_268.jpg,plastic,trash,0.965299,False
data\external_test_realwaste\plastic\Plastic_271.jpg,plastic,trash,0.410133,True
data\external_test_realwaste\plastic\Plastic_273.jpg,plastic,trash,0.837415,False
data\external_test_realwaste\plastic\Plastic_278.jpg,plastic,cardboard,0.337702,True
data\external_test_realwaste\plastic\Plastic_279.jpg,plastic,paper,0.90612,False
data\external_test_realwaste\plastic\Plastic_280.jpg,plastic,trash,0.999475,False
data\external_test_realwaste\plastic\Plastic_281.jpg,plastic,glass,0.588484,True
data\external_test_realwaste\plastic\Plastic_282.jpg,plastic,trash,0.583493,True
data\external_test_realwaste\plastic\Plastic_283.jpg,plastic,trash,0.776189,False
data\external_test_realwaste\plastic\Plastic_286.jpg,plastic,glass,0.794441,False
data\external_test_realwaste\plastic\Plastic_288.jpg,plastic,glass,0.479565,True
data\external_test_realwaste\plastic\Plastic_292.jpg,plastic,paper,0.754092,False
data\external_test_realwaste\plastic\Plastic_296.jpg,plastic,trash,0.980981,False
data\external_test_realwaste\plastic\Plastic_297.jpg,plastic,trash,0.83196,False
data\external_test_realwaste\plastic\Plastic_300.jpg,plastic,paper,0.4016,True
data\external_test_realwaste\plastic\Plastic_303.jpg,plastic,glass,0.909642,False
data\external_test_realwaste\plastic\Plastic_304.jpg,plastic,trash,0.703742,False
data\external_test_realwaste\plastic\Plastic_306.jpg,plastic,trash,0.732007,False
data\external_test_realwaste\plastic\Plastic_308.jpg,plastic,trash,0.976743,False
data\external_test_realwaste\plastic\Plastic_309.jpg,plastic,trash,0.643258,False
data\external_test_realwaste\plastic\Plastic_31.jpg,plastic,trash,0.949117,False
data\external_test_realwaste\plastic\Plastic_312.jpg,plastic,glass,0.449819,True
data\external_test_realwaste\plastic\Plastic_313.jpg,plastic,trash,0.437746,True
data\external_test_realwaste\plastic\Plastic_314.jpg,plastic,metal,0.582113,True
data\external_test_realwaste\plastic\Plastic_316.jpg,plastic,trash,0.977599,False
data\external_test_realwaste\plastic\Plastic_317.jpg,plastic,metal,0.35782,True
data\external_test_realwaste\plastic\Plastic_32.jpg,plastic,trash,0.97599,False
data\external_test_realwaste\plastic\Plastic_320.jpg,plastic,trash,0.670293,False
data\external_test_realwaste\plastic\Plastic_321.jpg,plastic,trash,0.669888,False
data\external_test_realwaste\plastic\Plastic_324.jpg,plastic,trash,0.749565,False
data\external_test_realwaste\plastic\Plastic_326.jpg,plastic,trash,0.893833,False
data\external_test_realwaste\plastic\Plastic_327.jpg,plastic,trash,0.93981,False
data\external_test_realwaste\plastic\Plastic_33.jpg,plastic,glass,0.809784,False
data\external_test_realwaste\plastic\Plastic_331.jpg,plastic,cardboard,0.745556,False
data\external_test_realwaste\plastic\Plastic_332.jpg,plastic,glass,0.510156,True
data\external_test_realwaste\plastic\Plastic_333.jpg,plastic,trash,0.387882,True
data\external_test_realwaste\plastic\Plastic_339.jpg,plastic,cardboard,0.521896,True
data\external_test_realwaste\plastic\Plastic_34.jpg,plastic,cardboard,0.417966,True
data\external_test_realwaste\plastic\Plastic_342.jpg,plastic,cardboard,0.537877,True
data\external_test_realwaste\plastic\Plastic_344.jpg,plastic,glass,0.899017,False
data\external_test_realwaste\plastic\Plastic_345.jpg,plastic,trash,0.528215,True
data\external_test_realwaste\plastic\Plastic_346.jpg,plastic,metal,0.324015,True
data\external_test_realwaste\plastic\Plastic_348.jpg,plastic,glass,0.722347,False
data\external_test_realwaste\plastic\Plastic_349.jpg,plastic,trash,0.860234,False
data\external_test_realwaste\plastic\Plastic_35.jpg,plastic,trash,0.670994,False
data\external_test_realwaste\plastic\Plastic_350.jpg,plastic,trash,0.801682,False
data\external_test_realwaste\plastic\Plastic_354.jpg,plastic,cardboard,0.937871,False
data\external_test_realwaste\plastic\Plastic_355.jpg,plastic,glass,0.931417,False
data\external_test_realwaste\plastic\Plastic_358.jpg,plastic,glass,0.919642,False
data\external_test_realwaste\plastic\Plastic_359.jpg,plastic,trash,0.760367,False
data\external_test_realwaste\plastic\Plastic_36.jpg,plastic,trash,0.788728,False
data\external_test_realwaste\plastic\Plastic_360.jpg,plastic,glass,0.914814,False
data\external_test_realwaste\plastic\Plastic_361.jpg,plastic,trash,0.852225,False
data\external_test_realwaste\plastic\Plastic_362.jpg,plastic,glass,0.64644,False
data\external_test_realwaste\plastic\Plastic_363.jpg,plastic,trash,0.432112,True
data\external_test_realwaste\plastic\Plastic_367.jpg,plastic,trash,0.754244,False
data\external_test_realwaste\plastic\Plastic_368.jpg,plastic,trash,0.591531,True
data\external_test_realwaste\plastic\Plastic_37.jpg,plastic,trash,0.984954,False
data\external_test_realwaste\plastic\Plastic_370.jpg,plastic,trash,0.988455,False
data\external_test_realwaste\plastic\Plastic_371.jpg,plastic,trash,0.99369,False
data\external_test_realwaste\plastic\Plastic_372.jpg,plastic,trash,0.993009,False
data\external_test_realwaste\plastic\Plastic_373.jpg,plastic,trash,0.982639,False
data\external_test_realwaste\plastic\Plastic_374.jpg,plastic,trash,0.591064,True
data\external_test_realwaste\plastic\Plastic_375.jpg,plastic,trash,0.996748,False
data\external_test_realwaste\plastic\Plastic_376.jpg,plastic,trash,0.962811,False
data\external_test_realwaste\plastic\Plastic_377.jpg,plastic,trash,0.987427,False
data\external_test_realwaste\plastic\Plastic_378.jpg,plastic,trash,0.967073,False
data\external_test_realwaste\plastic\Plastic_38.jpg,plastic,trash,0.911021,False
data\external_test_realwaste\plastic\Plastic_380.jpg,plastic,trash,0.986435,False
data\external_test_realwaste\plastic\Plastic_382.jpg,plastic,trash,0.575439,True
data\external_test_realwaste\plastic\Plastic_383.jpg,plastic,trash,0.870386,False
data\external_test_realwaste\plastic\Plastic_384.jpg,plastic,trash,0.922146,False
data\external_test_realwaste\plastic\Plastic_385.jpg,plastic,trash,0.998627,False
data\external_test_realwaste\plastic\Plastic_386.jpg,plastic,trash,0.982432,False
data\external_test_realwaste\plastic\Plastic_387.jpg,plastic,trash,0.995228,False
data\external_test_realwaste\plastic\Plastic_388.jpg,plastic,trash,0.999913,False
data\external_test_realwaste\plastic\Plastic_389.jpg,plastic,trash,0.99936,False
data\external_test_realwaste\plastic\Plastic_390.jpg,plastic,metal,0.567696,True
data\external_test_realwaste\plastic\Plastic_391.jpg,plastic,trash,0.986702,False
data\external_test_realwaste\plastic\Plastic_392.jpg,plastic,trash,0.743079,False
data\external_test_realwaste\plastic\Plastic_393.jpg,plastic,trash,0.98234,False
data\external_test_realwaste\plastic\Plastic_395.jpg,plastic,trash,0.513593,True
data\external_test_realwaste\plastic\Plastic_396.jpg,plastic,trash,0.370964,True
data\external_test_realwaste\plastic\Plastic_397.jpg,plastic,trash,0.553452,True
data\external_test_realwaste\plastic\Plastic_399.jpg,plastic,trash,0.999882,False
data\external_test_realwaste\plastic\Plastic_40.jpg,plastic,trash,0.835357,False
data\external_test_realwaste\plastic\Plastic_401.jpg,plastic,trash,0.989669,False
data\external_test_realwaste\plastic\Plastic_403.jpg,plastic,metal,0.630302,False
data\external_test_realwaste\plastic\Plastic_404.jpg,plastic,trash,0.748791,False
data\external_test_realwaste\plastic\Plastic_405.jpg,plastic,glass,0.578608,True
data\external_test_realwaste\plastic\Plastic_406.jpg,plastic,trash,0.706312,False
data\external_test_realwaste\plastic\Plastic_41.jpg,plastic,glass,0.798993,False
data\external_test_realwaste\plastic\Plastic_411.jpg,plastic,trash,0.568854,True
data\external_test_realwaste\plastic\Plastic_412.jpg,plastic,trash,0.987361,False
data\external_test_realwaste\plastic\Plastic_42.jpg,plastic,trash,0.810651,False
data\external_test_realwaste\plastic\Plastic_422.jpg,plastic,trash,0.987861,False
data\external_test_realwaste\plastic\Plastic_423.jpg,plastic,trash,0.986027,False
data\external_test_realwaste\plastic\Plastic_424.jpg,plastic,trash,0.599077,True
data\external_test_realwaste\plastic\Plastic_426.jpg,plastic,trash,0.775943,False
data\external_test_realwaste\plastic\Plastic_428.jpg,plastic,trash,0.810323,False
data\external_test_realwaste\plastic\Plastic_429.jpg,plastic,trash,0.763443,False
data\external_test_realwaste\plastic\Plastic_430.jpg,plastic,metal,0.72343,False
data\external_test_realwaste\plastic\Plastic_432.jpg,plastic,trash,0.532663,True
data\external_test_realwaste\plastic\Plastic_433.jpg,plastic,glass,0.437845,True
data\external_test_realwaste\plastic\Plastic_434.jpg,plastic,trash,0.858336,False
data\external_test_realwaste\plastic\Plastic_437.jpg,plastic,trash,0.749621,False
data\external_test_realwaste\plastic\Plastic_44.jpg,plastic,trash,0.999307,False
data\external_test_realwaste\plastic\Plastic_440.jpg,plastic,trash,0.647305,False
data\external_test_realwaste\plastic\Plastic_443.jpg,plastic,trash,0.855766,False
data\external_test_realwaste\plastic\Plastic_446.jpg,plastic,trash,0.998147,False
data\external_test_realwaste\plastic\Plastic_45.jpg,plastic,trash,0.816874,False
data\external_test_realwaste\plastic\Plastic_450.jpg,plastic,trash,0.481305,True
data\external_test_realwaste\plastic\Plastic_454.jpg,plastic,trash,0.883237,False
data\external_test_realwaste\plastic\Plastic_456.jpg,plastic,trash,0.99409,False
data\external_test_realwaste\plastic\Plastic_457.jpg,plastic,trash,0.960901,False
data\external_test_realwaste\plastic\Plastic_458.jpg,plastic,trash,0.962179,False
data\external_test_realwaste\plastic\Plastic_46.jpg,plastic,trash,0.553035,True
data\external_test_realwaste\plastic\Plastic_460.jpg,plastic,trash,0.796936,False
data\external_test_realwaste\plastic\Plastic_463.jpg,plastic,trash,0.999677,False
data\external_test_realwaste\plastic\Plastic_464.jpg,plastic,trash,0.995856,False
data\external_test_realwaste\plastic\Plastic_465.jpg,plastic,trash,0.983274,False
data\external_test_realwaste\plastic\Plastic_466.jpg,plastic,trash,0.998943,False
data\external_test_realwaste\plastic\Plastic_467.jpg,plastic,trash,0.531706,True
data\external_test_realwaste\plastic\Plastic_469.jpg,plastic,trash,0.997037,False
data\external_test_realwaste\plastic\Plastic_47.jpg,plastic,trash,0.873693,False
data\external_test_realwaste\plastic\Plastic_470.jpg,plastic,trash,0.730622,False
data\external_test_realwaste\plastic\Plastic_471.jpg,plastic,trash,0.619402,False
data\external_test_realwaste\plastic\Plastic_479.jpg,plastic,trash,0.53277,True
data\external_test_realwaste\plastic\Plastic_48.jpg,plastic,trash,0.969419,False
data\external_test_realwaste\plastic\Plastic_481.jpg,plastic,trash,0.770326,False
data\external_test_realwaste\plastic\Plastic_482.jpg,plastic,trash,0.980078,False
data\external_test_realwaste\plastic\Plastic_483.jpg,plastic,trash,0.999275,False
data\external_test_realwaste\plastic\Plastic_484.jpg,plastic,trash,0.999446,False
data\external_test_realwaste\plastic\Plastic_486.jpg,plastic,trash,0.496712,True
data\external_test_realwaste\plastic\Plastic_487.jpg,plastic,trash,0.997058,False
data\external_test_realwaste\plastic\Plastic_488.jpg,plastic,trash,0.999806,False
data\external_test_realwaste\plastic\Plastic_489.jpg,plastic,trash,0.972583,False
data\external_test_realwaste\plastic\Plastic_49.jpg,plastic,glass,0.491755,True
data\external_test_realwaste\plastic\Plastic_495.jpg,plastic,metal,0.56498,True
data\external_test_realwaste\plastic\Plastic_499.jpg,plastic,trash,0.963112,False
data\external_test_realwaste\plastic\Plastic_5.jpg,plastic,metal,0.346128,True
data\external_test_realwaste\plastic\Plastic_50.jpg,plastic,trash,0.996941,False
data\external_test_realwaste\plastic\Plastic_501.jpg,plastic,trash,0.950595,False
data\external_test_realwaste\plastic\Plastic_502.jpg,plastic,glass,0.407091,True
data\external_test_realwaste\plastic\Plastic_509.jpg,plastic,trash,0.631761,False
data\external_test_realwaste\plastic\Plastic_510.jpg,plastic,trash,0.722659,False
data\external_test_realwaste\plastic\Plastic_512.jpg,plastic,trash,0.987176,False
data\external_test_realwaste\plastic\Plastic_514.jpg,plastic,glass,0.554112,True
data\external_test_realwaste\plastic\Plastic_515.jpg,plastic,trash,0.991204,False
data\external_test_realwaste\plastic\Plastic_521.jpg,plastic,glass,0.994063,False
data\external_test_realwaste\plastic\Plastic_523.jpg,plastic,trash,0.997267,False
data\external_test_realwaste\plastic\Plastic_527.jpg,plastic,trash,0.907401,False
data\external_test_realwaste\plastic\Plastic_529.jpg,plastic,trash,0.98542,False
data\external_test_realwaste\plastic\Plastic_53.jpg,plastic,trash,0.973288,False
data\external_test_realwaste\plastic\Plastic_531.jpg,plastic,glass,0.964534,False
data\external_test_realwaste\plastic\Plastic_533.jpg,plastic,cardboard,0.610895,False
data\external_test_realwaste\plastic\Plastic_534.jpg,plastic,trash,0.977472,False
data\external_test_realwaste\plastic\Plastic_535.jpg,plastic,trash,0.995701,False
data\external_test_realwaste\plastic\Plastic_54.jpg,plastic,trash,0.99794,False
data\external_test_realwaste\plastic\Plastic_541.jpg,plastic,trash,0.996698,False
data\external_test_realwaste\plastic\Plastic_544.jpg,plastic,trash,0.951084,False
data\external_test_realwaste\plastic\Plastic_545.jpg,plastic,trash,0.484105,True
data\external_test_realwaste\plastic\Plastic_547.jpg,plastic,trash,0.807352,False
data\external_test_realwaste\plastic\Plastic_548.jpg,plastic,trash,0.978294,False
data\external_test_realwaste\plastic\Plastic_55.jpg,plastic,trash,0.953347,False
data\external_test_realwaste\plastic\Plastic_551.jpg,plastic,trash,0.808181,False
data\external_test_realwaste\plastic\Plastic_552.jpg,plastic,trash,0.900557,False
data\external_test_realwaste\plastic\Plastic_554.jpg,plastic,trash,0.763435,False
data\external_test_realwaste\plastic\Plastic_555.jpg,plastic,trash,0.61444,False
data\external_test_realwaste\plastic\Plastic_558.jpg,plastic,trash,0.982253,False
data\external_test_realwaste\plastic\Plastic_559.jpg,plastic,trash,0.893566,False
data\external_test_realwaste\plastic\Plastic_56.jpg,plastic,trash,0.986279,False
data\external_test_realwaste\plastic\Plastic_566.jpg,plastic,trash,0.950907,False
data\external_test_realwaste\plastic\Plastic_567.jpg,plastic,glass,0.919146,False
data\external_test_realwaste\plastic\Plastic_57.jpg,plastic,paper,0.802641,False
data\external_test_realwaste\plastic\Plastic_576.jpg,plastic,trash,0.998992,False
data\external_test_realwaste\plastic\Plastic_577.jpg,plastic,trash,0.827863,False
data\external_test_realwaste\plastic\Plastic_579.jpg,plastic,trash,0.998405,False
data\external_test_realwaste\plastic\Plastic_58.jpg,plastic,trash,0.823572,False
data\external_test_realwaste\plastic\Plastic_581.jpg,plastic,trash,0.875713,False
data\external_test_realwaste\plastic\Plastic_582.jpg,plastic,trash,0.683767,False
data\external_test_realwaste\plastic\Plastic_585.jpg,plastic,trash,0.617288,False
data\external_test_realwaste\plastic\Plastic_587.jpg,plastic,trash,0.761711,False
data\external_test_realwaste\plastic\Plastic_589.jpg,plastic,trash,0.815276,False
data\external_test_realwaste\plastic\Plastic_592.jpg,plastic,trash,0.991769,False
data\external_test_realwaste\plastic\Plastic_6.jpg,plastic,trash,0.875837,False
data\external_test_realwaste\plastic\Plastic_60.jpg,plastic,trash,0.96715,False
data\external_test_realwaste\plastic\Plastic_600.jpg,plastic,trash,0.999296,False
data\external_test_realwaste\plastic\Plastic_601.jpg,plastic,trash,0.506018,True
data\external_test_realwaste\plastic\Plastic_602.jpg,plastic,paper,0.521365,True
data\external_test_realwaste\plastic\Plastic_603.jpg,plastic,trash,0.938865,False
data\external_test_realwaste\plastic\Plastic_61.jpg,plastic,trash,0.998695,False
data\external_test_realwaste\plastic\Plastic_610.jpg,plastic,trash,0.93296,False
data\external_test_realwaste\plastic\Plastic_611.jpg,plastic,trash,0.863874,False
data\external_test_realwaste\plastic\Plastic_612.jpg,plastic,trash,0.939705,False
data\external_test_realwaste\plastic\Plastic_613.jpg,plastic,glass,0.788536,False
data\external_test_realwaste\plastic\Plastic_617.jpg,plastic,trash,0.794267,False
data\external_test_realwaste\plastic\Plastic_618.jpg,plastic,trash,0.512041,True
data\external_test_realwaste\plastic\Plastic_619.jpg,plastic,trash,0.962664,False
data\external_test_realwaste\plastic\Plastic_620.jpg,plastic,trash,0.996878,False
data\external_test_realwaste\plastic\Plastic_621.jpg,plastic,trash,0.998164,False
data\external_test_realwaste\plastic\Plastic_622.jpg,plastic,trash,0.997671,False
data\external_test_realwaste\plastic\Plastic_623.jpg,plastic,trash,0.52419,True
data\external_test_realwaste\plastic\Plastic_624.jpg,plastic,trash,0.764554,False
data\external_test_realwaste\plastic\Plastic_626.jpg,plastic,trash,0.879704,False
data\external_test_realwaste\plastic\Plastic_628.jpg,plastic,trash,0.961576,False
data\external_test_realwaste\plastic\Plastic_63.jpg,plastic,trash,0.811252,False
data\external_test_realwaste\plastic\Plastic_630.jpg,plastic,trash,0.995001,False
data\external_test_realwaste\plastic\Plastic_631.jpg,plastic,trash,0.95238,False
data\external_test_realwaste\plastic\Plastic_632.jpg,plastic,trash,0.583173,True
data\external_test_realwaste\plastic\Plastic_635.jpg,plastic,trash,0.992555,False
data\external_test_realwaste\plastic\Plastic_636.jpg,plastic,trash,0.899535,False
data\external_test_realwaste\plastic\Plastic_637.jpg,plastic,trash,0.99657,False
data\external_test_realwaste\plastic\Plastic_638.jpg,plastic,trash,0.844886,False
data\external_test_realwaste\plastic\Plastic_639.jpg,plastic,trash,0.995912,False
data\external_test_realwaste\plastic\Plastic_64.jpg,plastic,trash,0.963461,False
data\external_test_realwaste\plastic\Plastic_640.jpg,plastic,trash,0.993057,False
data\external_test_realwaste\plastic\Plastic_642.jpg,plastic,trash,0.710117,False
data\external_test_realwaste\plastic\Plastic_643.jpg,plastic,trash,0.989452,False
data\external_test_realwaste\plastic\Plastic_644.jpg,plastic,trash,0.951418,False
data\external_test_realwaste\plastic\Plastic_646.jpg,plastic,trash,0.990462,False
data\external_test_realwaste\plastic\Plastic_647.jpg,plastic,trash,0.989311,False
data\external_test_realwaste\plastic\Plastic_648.jpg,plastic,glass,0.915958,False
data\external_test_realwaste\plastic\Plastic_649.jpg,plastic,trash,0.77606,False
