"Nouveau","Ancien","SHA256"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1307.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard299.jpg","66B0EB2C973B01FCD6A0853047D52F76CDB6F97428E1C10E8EF68B6DF7414B12"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1310.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard254.jpg","E9A6DAC80DA0113821417577293902328611A143698E4390A0B0CB40170F28BB"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1313.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard376.jpg","8AB818052AA60477936B59FEABA1AD62C9A4C1AFAA8C6643FDFB43B6D94EC4E0"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1314.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard261.jpg","6A50DEE7C1AAEA0110DFE3483F88741407375757FF6BF34783AE2B241F13E98C"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1317.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard235.jpg","D550D9D6C2B831D3DEE5BB985A259A4F872DF22BAAF2A1E04113350E54A2E264"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_132.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard126.jpg","0417170E5E24A3210F42957A6B7C058C5985B2E01C11A76384CF4EDE41FC6580"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1321.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard130.jpg","C03D6CE3DE22E4139E2429950D3C993F6924ACBE505801E38BA88E34A6B769DD"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1323.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard401.jpg","85CA420C5C55E66DA50252C1BD17DE82408FB0909EF3EEB49573DD57F34C53AC"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1329.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard267.jpg","946CD8879F7FEE0903565FFC3800EBDA7CA33AC087561CA0BF1612714BCD4D5C"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1331.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard310.jpg","DCB9CA4EB14F4C322B8EF26DD1A429DCB0E3058CE5B0631A90B59DD80DA2A23C"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1332.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard146.jpg","713E15013B9C91AF101F879A8F92B4D24EFB4F90820907768211D6D5D920BC3A"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1339.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard281.jpg","8BEB0F6C0462C17405722A71A08BB18FBA20E964CF12ADB1A63020968782564F"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_134.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard25.jpg","3D52014C2951D04CF94CEBB05398F782E76614A815DA114F6F0B925C7D5D0444"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1340.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard156.jpg","7B5DAF5075FFB94CC6F4E408E780BA39C65C62C4741102D793A098D745FE41C4"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1341.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard332.jpg","BCB4217C513C71A3EF74A282274A3617FB997DA61C8D083F451EF0A266594940"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1342.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard61.jpg","F5DDC7F1E11D9192EFB6618268AFE867FAB4546550E4A7FF2139B1698DBB2CFC"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1350.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard342.jpg","BE001A7B04E7181E07A4BC372628114D44BCD4444FF9FD6A0DB9DE7F4867A227"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1352.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard355.jpg","D59A4102CD59F11F979BF7D8A20B83059D73C7447379B8BE663912515C8BF0E1"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1358.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard316.jpg","60E0336F708AC59F5554A28E05F655B6C7D8F2878556F341DE6253BD94543824"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1360.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard240.jpg","705D5AB527EE3DDEC7D11F20471FA197839774BA54514AFBC0EB2226B9BF8916"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1366.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard314.jpg","348D553C251EECFC62B7068976DEEEA134C4B0F1650A736CC64B8B6E54FBDBC7"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1369.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard69.jpg","D93B97232606619E72649F54C1A5A925F018BC2C94A606725A6F6045E2D76486"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_137.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard166.jpg","1A6498EB76DB159D786146EA850B90B628D4DCE34144E856863F804194EE6347"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1372.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard379.jpg","796CBB824C2665E4A3C1C4AB1DFBF3E2B3BD9DB6B4B95CD6A604C9392FDDA609"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1377.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard378.jpg","9FFA79AB146150EBF71455264C24B666A5D524301D55A2CBA766D2FA71B8C476"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1378.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard34.jpg","982207D4815396370F8B1DB6BCF2AA9FE1C10DAF873EF31E0A94E712E21DF398"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1387.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard82.jpg","29EBA1D56170AFF46DBA36017BA310B0E72101448F8A03551CA9E23AAFDAD4C2"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_139.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard3.jpg","CDBD6D14568286CD85C1EC1FBCEFC95EB2F98D1D26935B526B2F858B244F166D"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1390.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard276.jpg","D0933F3B77F8A7FF2F269A6FDB641FE22C94BB06A4EE54099CC5761D48B73FED"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1392.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard188.jpg","294AA55989DECF8A64E054F4B880897E11B310007655FEE733A6D25C3187BC95"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_14.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard9.jpg","8F06853006F83CD1B7A6B2561EE61FBB3A4BCC287E7E26884131A0D91E9DACCA"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_140.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard329.jpg","C292C1019120F623C4045A6DB9D9E29B44E694A477F9C6589BF000A3D1EC7446"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_1402.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard333.jpg","80D7FBFF6AEF0CC81E65044A3DBCEC2ADEADCA5C29F7500092B0B40F986483BC"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_142.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard367.jpg","0C2F1933DACA344522A87B444D5CAC5EF2BED44DA2C1D5276E21432AA2C7EAE7"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_143.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard36.jpg","3E69C4338ACD879596B5C97185F04DE6D09725F6273485154DB96173AECD54F2"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_149.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard371.jpg","0A2811895C18884B47751B2C019FA4E4C4786D9E85AB39D64148527DF00648ED"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_15.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard37.jpg","6E2373083CEEB539CBAA5DFD9937D4A42C7267390BA9083454AB7E254A43DE3C"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_155.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard388.jpg","F0799626E8BEDE4E00C94184D7C17516034E25932FCBDD4D82B71F8A96FD1DAF"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_156.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard249.jpg","4A102C2780D348520CB806607BA6B91199F7426FDCC909E358A22CAE14C4EA3A"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_158.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard178.jpg","F903E09CDF3EA30285B007F53147A7B891F2277781A74BCCC35B36568C892EE5"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_163.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard259.jpg","0B10A1D8D6C09965C27C30E4F76422F8B76318ACF08A02EF93B54D9616308280"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_164.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard22.jpg","65CB3041BBAF174B8D27B28B3CBFA678325E0D57F51A48742FAA97F06A465895"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_166.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard157.jpg","9A6BBEE24D5B0385868E0939833E6B9BDA7792A169D0CF3CADB66A6FEE9429C7"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_173.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard317.jpg","9EE00B4D9EA88E330EC53523C2DEA1B780385DD28690B76F1AE871138802BC3C"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_187.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard94.jpg","883026BA5E84644C7E0041773091765F10DC8689FE68F556E0F174FAD1CD41C2"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_189.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard145.jpg","E57E3B344B171C2FF32E3B50985CDFA163F01D81265D11C97CA7C96B8F3A612A"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_191.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard268.jpg","AF69F4EF54E473917C663AC4EC761BBC8B054733F5EEA6978D8A1A1446848D15"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_192.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard163.jpg","458AC3217EFD4424D16C41DE6CBC367124594A43C8C8D988F733B007C31A4455"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_199.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard224.jpg","6BC53F23FA43A458E30A2F3B75DDC6EDA6C02D2D2557F3034291840CCCE35DDD"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_200.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard361.jpg","6A62BEE00C5BBE0670670E965AA1295EB6919C8808A08CA19202E331895B2DF2"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_209.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard59.jpg","4F9771DF1DD0AEC9A905098A05D2A8F426ADC266D532B2ED2D76800C01B95BF3"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_210.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard174.jpg","C00C0DEAC6EA17C761BE9345F20B4D96F4C6C6C3818D55CE94AF252AA4BC611E"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_212.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard128.jpg","575037D1FC88DE2351AAD0FD7EA2D210CF153828DA7F6F025F44E3B51E678287"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_216.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard143.jpg","4D01E5D817C5F6B4E97CADB176366B66295E632CF2226F7971F2E557424CC77D"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_220.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard330.jpg","60E7B4E2B0AC8B39A6494D4F49BF9C37515FEE5A8B2154CF079501971B4498D2"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_221.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard48.jpg","4C3E9BA3A79AEDDA1F6346FB8F7FF400E9FBC2C35AF71D081BC0D7A86AC55C54"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_223.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard368.jpg","35F9C610D3146313B087DF883C8276BF97F37565DE61CDC7A75C7721129E2382"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_224.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard312.jpg","C0E6C7503A7DA3F833F1CCE19C0E4AECB29FC49A55503D4E438EEFB810F96173"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_232.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard256.jpg","2B8355BBF7E90D8690EF27A299AAF413176CFA7FD6C90594A530E98CA4D66D37"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_234.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard92.jpg","C0082C81D357FC12B22B80B4D7B7F405E70DD1D2EE5EAD90748A63BC3C7707DB"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_239.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard322.jpg","D3883CE118F2E6E671ABE8BEDB60624B33268AADA4745CA60B91B1D3731E571E"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_246.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard402.jpg","0508C9888988E9C335D2ED849C10F4206E73BEF9C2603B5FCA4C73CB8D956EB4"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_247.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard331.jpg","0E59C74D7C807699786867D35CA45E7B68E1BB7743DBA994DE8E55D9FF997CF3"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_252.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard290.jpg","9CF5DA54B456FC68CDAA5ED5EF415BCBA50A4A95E220B01AAF9BD1DC05F8CE2B"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_253.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard343.jpg","257611CAB3BDB086ACE64CB249436BB66DA6A52AC2FC292A2B8A74B62B49C768"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_261.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard201.jpg","B5EAD8EF7426DFF4F6C3851044CAC9CDC96297C4A11D8ABC5E48F701213EFC88"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_266.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard271.jpg","F50C13B1AF91C3EE565FE5B969017C652CA350B897C2BDA2AB55070B96D5BCAC"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_268.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard14.jpg","5CFA131C4B8EA1B8308B279B7F88027CB18D63AB24B36127F216008F9354C953"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_274.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard365.jpg","3CAB8DA92906464C455C754C576CF7697FFB5D6EC169E7884F792F33CAD264AB"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_279.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard300.jpg","D36C3441712E40F3F10A6B07AA076FFB9439D9872183F6BBFA6D0D7B8909A568"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_28.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard194.jpg","7273C1134C973D5BF88C0A1B1E5B38098AD224883C866E48D9D45A1F8FD32F58"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_281.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard243.jpg","F9BF17F7469D89FE014D0FF258AE374B308788162677874C01D8E626B13DAE5B"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_283.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard127.jpg","5090E856D0FE490C802CE604FD5D186A4EAD5E5B9B4B325AC728850189AC8B36"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_285.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard125.jpg","5EC499F5F409E2EF67239F34B4CB719CBD4B693D7A4D41C95A17FDD4198087CB"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_288.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard113.jpg","4A2125F33133FC44E1B6A596C7A3C98FBAC109B5C12BB8D6B69F92E04D2A31DA"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_289.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard298.jpg","C858B0AC1EA6378015F8C05C62394D5EC16C0890DD2DDD4403259B1D764560C8"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_294.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard135.jpg","3E3A0532E27CAB09824CC8DE8DBC113E9597367EF0768C765BDAD44F4E7869F1"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_296.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard258.jpg","BCAF9B3DF55145FDBDAF69B5EC34C2B866F89CD2416FF81653A9ABEC7E939CCB"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_299.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard382.jpg","D4BCBE962C81694FE3862EA7C6FA72C0D7AD175D17E8E4B10349144267496068"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_3.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard293.jpg","33355577B83C41982CF47D4F28EF2D977AF0C7E596A3DAE45170B6BB40FE9E63"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_301.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\cardboard\cardboard244.jpg","974BAA1B30858FED49ED4A15E0C108BF2B0B24C0AEA6A6A1AC86DC6BB7FBC563"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_302.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard214.jpg","7C74D1EF9A2E93B9CDA080C26D33235E3A94864E3FB5BC00E098AB5AFE87CA4A"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_306.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard307.jpg","D7923C86AF0B7870A618B7D8F53CC11094D0250B8EC67BCB4CC6F6BD1CF15B9E"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_307.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard264.jpg","CCF7F4E88F3F8C986161937E52E741265572CA997555BACD2E5F0DD75508016A"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_309.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard315.jpg","3F35AFDF48A24F5233F1E1F7A8711B108F806A00F1D012643A732A01EA004820"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_31.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\cardboard\cardboard199.jpg","4803D51B94B42B9E3357E9C1B72F656F622D389743422215B63FEB0EAAD16D6D"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_311.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard286.jpg","1A9A65F62C99390C99E17C3B929ECC449F88E3586721B0E2113834336395A0F1"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_314.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard32.jpg","72AF894B22FDEE442EA31C705EAF6B4F1E65D0F692C5C65379D1CFD2FE4DB21E"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\cardboard\cardboard_315.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\cardboard\cardboard403.jpg","D9FB7BD8D7022F02394FE714AD0F99DA54057835C1C0A22CE80953C776F1D342"
